timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type
2026-08-22 05:56:43,21.208.185.100,109.60.214.38,56279,8333,48b255137ccfe770552146e45d5ea440dc63acc1c87873c5e3a0e8dbbe2f25ff,bc1qhFVst1gSWb3p7qwbEpGVvZEvRw1CoZUmyZP7Fe,bc1qROQ0aV2j1qv8E5a0sZZG2EX1SidVr8pTrsakpC|1DHpDXlqelucqXM3A10MFOC9G6urF2V7oa|bc1q5i698z3auLlCPdRmxpLg00GWDpSPz5ewIyRRo3|3bzMG18gcRB5odZ7k2OUEHNks2vldYieHa|bc1q0IEVcyeRsMFFxvuZe5k0Qki64GHAc5ZMy5LVkF|1909BcjpP0kMI4fT1mjb16G8hB2DyAHPuD|bc1qCxbpa9DIZBeUzPonNv1U7RDvAlO10CNVduvwKn|1WnNZkv5B4tkpV8uu4GTRnJB4Ccgz8H7wK|bc1qWr1CG09vLs7F5qPEoll07kHuH4Ba03oM6KK07A|1EbIudhSn7JbhSFfVinwId3H9cP6wnCZmz|1iOEFC95wAMC4Ps7vvJ8bv3oNiSfhF27re|1M6Qi03i563VOFWeOfeNls4EStdmWPDxMq|1bTHsdYw1k6WTr9aRK9BrZWJfXfIcSOvJK|1RrYLpi4ojsaIK7Wms78qFwenVMQ3AzloY|1VjVM2RF9cr1IkGLINSJQswlZgJKFent7T,10.2411167,0.95054251|0.11741822|1.17255862|0.24972355|0.44577956|0.83980719|0.34406214|0.04485325|0.2439015|0.71948319|0.59953947|0.59552786|0.4756141|0.03991417|3.39811643,0.00427494,P2WPKH,LR,True,FanOut_Dispersal
2026-08-22 06:12:57,126.36.91.175,196.12.91.75,8332,18332,e2af0e23ec00f47e8e95166f7a192b6943113a73932e6564da1272300b6c4f86,bc1qG0DTgRvWpgIcbY329BwG921YRhvRou1JQ0lyRD,bc1qVUbUhgMCG1Sr1tN3STRHTbkOGPwPwagjhBH8Bu|bc1qiHuQQMrXEMczSfKlGcRAtUsisliAg2HR4FMnQY,29.77921573,0.05153381|29.72755049,0.00013143,P2WPKH,LB,True,Peel_Chain
2026-08-22 06:33:10,166.118.2.171,160.48.180.83,50759,8333,eddd4b5acf12741a4b96a32df72c16297865ce6e1076829d56b7dc0c8f689e3b,bc1qMuCt84UMoCjtjgYVzivoMaMM5JtNOKEYdIIXqy,3sEP14OIKUhiJtfxiye8ItgNaWfRED3jpP,1.92660971,1.92624605,0.00036366,P2SH,SG,False,Normal_P2P
2026-08-22 07:04:56,194.128.216.233,150.58.116.42,50657,18333,c6d7b73d75373d2a8b27116d67a45ffcea65c82c53c7ba54c1c275f6cef8af39,33nHFPZeZ7qanlourRBOIKYl8S97WS8VwF,3wPxlUF1YwXhM6Cj1BFbfnMAPvcsZEcehB|18pMFFv84xe2SQGKRVecm2jMjDaCE0A81G|bc1qZueISuzXMsTnod6BV7KonFVK9ySudCtOCLGQG3|1IGNspyPVrSxguWfjBemY4YaEni398WjRK|1DaPtBfjkeTkTdjmub69BMx1DjSeUrXyv1|3xPnkjJSFPjF8rkXyvPflvfz0ly8lUG3kC|3IsnIu9Nl3HWJGfMkSikgRWUiHKY7AvYXK|bc1q8LC9zdRgcHD4x9J2qYFMas5P13uJPCxJMpcItl|3HiGdWGfE7GN1KH9V26ZsoEsJZWVS3VLEH|1tBw1WIL1MA337SXKgCyKv9AqvGg4cFCV4|bc1qMM8ZvlBnTip33T6bQY4B4BNKOo5tuAMmH8uNXL|bc1qdZjCTslob30WenoVAoJZuOpMts1jkXJd30PSve,16.72853447,0.63083529|1.52707976|0.57059354|0.85947191|1.33525928|1.82213507|0.49057176|1.17943288|0.9451133|0.61858625|0.74340721|6.00448059,0.00156763,P2WPKH,OM,True,FanOut_Dispersal
2026-08-22 07:40:12,121.51.170.155,199.83.65.51,51813,8333,0230ef57cbf85988a46a3028b2e77e739d970e0dd7f23f05bf437b64363fd7a4,bc1qjvqE9rRJCbrbQHStQTy8b6TZYRHeLdV7b4bP8N,bc1qsRBaqKm838iiSTLRsInKtj5JTK9lYqc2q3ZHkd,0.56999775,0.56967303,0.00032472,P2WPKH,JO,False,Normal_P2P
2026-08-22 07:41:06,35.86.68.192,162.0.248.237,55558,18332,1fe28e61b6cd1ec0a83b35de128a36d153b5e82db08e96d49b20061b05f2ceed,1RSzJBk87gOhxyZj4Zg0WodtwM4j6G7qMZ,1W3iU2jJBAt1a6yedtsGgvxaBk6DS63J1p,0.76382612,0.76340181,0.00042431,P2SH,NP,False,Normal_P2P
2026-08-22 08:40:13,211.73.59.211,36.82.166.9,63248,8332,577981ea1bea5e1ad6eecb44027eb0087ef87ec54c7c271d1318a05bb97822f9,3y3aQckUuiCk5X4WCR2OAr0uyoT8fOgdst,bc1qAJkYw9i7QJgVLShnmlRx0QFbODd2eoCGOe1wBa,1.98370703,1.98360771,9.932e-05,P2WPKH,FI,False,Normal_P2P
2026-08-22 08:49:28,170.186.29.25,84.149.190.74,61928,18333,977d5b115875b55c8980f541fa17dc83fdda671ba9cb27b6f9188113375c8f0e,bc1q4uwUk21IvdsAvHnqyblQ7a16EAypCaxaM6OZtK|1qZeAShOeXt6TessqBIafNruETJRecFEqC|3ggA4z9qqtwMAzRATC1VBaoQmaToTnOUmm,bc1qYmlHa9zInSLCa1j3yW0nDEKm1jJK2XOHOYRNGL,0.04062637|0.02267646|0.14450719,0.20759763,0.00021239,P2WPKH,PW,False,Normal_P2P
2026-08-22 08:58:43,198.42.6.78,208.69.111.206,55476,18332,90a6a3d9d55ae2668ee4ee234130fde6b5aa0ff6c5bbd3f13e192277fca203b8,3ZBMz4v0xF6ThSZ1ejMYJ2xtDEg7SMtlkJ|bc1q2eOvQtyPfzKvyHSuRKlVhQdm1OMUYjsNVcIJsJ|3fPzzTa0ECbMlzddxZGBTjcwP4GBBAnRVi,bc1qA59W3ZX8OqrHvConN7an7e782qD3Fx6IsQQorU,0.68734139|0.33762908|0.38957935,1.41436628,0.00018354,P2PKH,AL,False,Normal_P2P
2026-08-22 09:16:32,137.243.145.179,220.31.34.146,8333,8333,d8018d873aec1ba07dc22fe24e460d460b2c9450082c6e81d817aa5b1ca9049a,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLsy,1ILlPvIYvW1UsRzcHVUesC7HJTi4AmXOZc,118.48420613,118.48374465,0.00046148,P2WPKH,IQ,False,Whitelisted_Institutional
2026-08-22 09:35:33,141.3.120.18,190.100.167.84,1080,8332,4f4218bd75237730fb1fb039f8411987710838d8a302af7dd53aec0c357ab8e3,3ofGwZ4pN1HWK5LT8V0JSr4fWV9sd2olsu|1o1B5g7NbkbbWGuMEW0xuklZ4KSyPZB7GZ|1w115qkXCtQjZaPsxIWbmC1FAuZFhwzm0w|1lQQRUK25QptgSeSbaNrxCBVt3JeNbzl5c|bc1qabpSyWxVbSnwYE6i35q3WoP9jOJulXyzRFgdbK|3POJLdbRlOARTBrziMOunOp5gODTuCgIno|3gl7SkD5iGKUVrc0X8b0jYCg5g2mRlAL9m|bc1qP8sP6lZJh25rLD6ZHExK75nM7kWy24wwj2XmmT|1sgdDh4SqiOeuVRRJOwCpITYL3ilVvjts5|35a6Tjc26xOT0dnSebv0ZTY5Wn7KdLxuQY|1JEvUAThXxn0BwwiTHOTDpinfriky83MIx|3biBilTHKw5pV032EYDZlrExEIAXtywDBa|3thkBrqbNatxvAMxCXsLKHueQ7DzqqDFsu,3u3hGgVFLbkzG0KYWADT3wSPvNL3FIFGjn|1QbPjRQPzkikhdmXsYOaza7wBKPWbTEE3h|1pTR5fWfiQ1ORGOjoN75iQZGy1nIXu0QQU|bc1qJvGX7Nx2R34h2eoH1DguJ0LcV8nngzjhJrZoVk|3Epn4znglZNhpXLubL9ZBhm9mEAYMWcOfR|3uC6gaiiK5SPfczuvOjXnbCbuhfStisCNN|32algO4ZKPyn8tg6KowFxLs6gCBLwDubar|bc1qofmK2dYnEX0y7DMgy2GVN8ICVaUOfeBBzdcgvD|bc1qbKv0Fh1ucL3AlFtOS2ZYZI6aFl4deRTh8VREPi|1FToY3HhJzR2lU3Lagzi4oUzfuHUW6rD9q|1wSyDwiOW83fZo7NKx8ix5T7jykySZzBUy|17PthlI1IimQAy7ux76PjZJhuDAgK7UM4r|11LqRm8PFuo93aKy7OGzEGJBlWVMcThtbX|1mrJpYY9AKyJOw9IGzK115ivPU0kB9hGkY,0.50419687|0.50643067|0.52131228|0.52905516|0.52728961|0.53525094|0.52100808|0.54147443|0.5246697|0.54734759|0.54794798|0.5457298|0.52305668,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.37347304,0.00129675,P2WPKH,BW,True,CoinJoin_Mixer
2026-08-22 09:37:23,207.104.168.88,154.44.72.70,53806,18333,3009086c71b52946499975b4402b4b377d0d7fc123f3b47933863cf0cd1aea9a,bc1qercas4kgupuvVAntpGu1MCIWWWBH9Gk1tRGTVA,1j4wzaTwNBFtzZ3nmoIXtxwtj7eRoM14ZB,1.78473428,1.78445586,0.00027842,P2PKH,SB,False,Normal_P2P
2026-08-22 09:49:16,209.186.224.43,76.209.168.204,63418,18333,bdcaa97cb47aa2eb5622983fb73b7b762055f6a043b66d5f58b1aeec5ba2d95a,bc1qBbydwNkkGonVJwtN3ukdYDwmZaJ0Bx4IHazdEQ,bc1qAi0ZApuALmny9WDpwmtu1dn2PLGLEK1BwPg5Ec|1HcQchWLYQPqIwRioHmK03FPk8sdBAjBz0|1yngPboSpNBNueX66AUg1FqedPDKIN4Y1R|17hfDBuX1ZfqhPQo3lfDxal2x4i6XFrRfk|bc1qHolUPEXwfKyCbwf9f3B1kjaLvJlPy2E58QA6Uj|1zxlqQ2DBwOAWx5VyxY2svpiAgM2G3dONf|1gZyAYSqdYTOaOrr0MXKVCdK2lfc5672Vi|1WRt4OlP0gq0wZFWjm0xuVSBhgd4lV3FCD,13.2668074,2.61351185|0.94159164|1.11537371|0.12438108|1.38311224|1.10359344|1.08028427|4.90226771,0.00269146,P2WPKH,TN,True,FanOut_Dispersal
2026-08-22 10:15:26,192.24.205.187,214.62.18.4,51331,18332,0e771cd25caf7b4129a47555bee2af91241cf427ca48df4db3c530815581ccbb,bc1qbbHdJrue32uGc4xS2UlL3vDfV883zy7eeUItLv|bc1qjdwsXzIJM3UeYzIpysPcGpCpeaRxFWGar48XAc,1Si0M656pC2Tpw5fZR6XfcAN1fu1Z7JKLp,0.08423725|0.24799968,0.33200463,0.0002323,P2SH,SK,False,Normal_P2P
2026-08-22 10:16:27,147.210.39.209,218.207.114.176,57084,8333,19aa31e30ec619ac9aab1574cd2c3e09892d7e17d4b61a27e50abc53102781fa,bc1qej2744uNDOgPUOT6jJHOgaHFjNABt6pDxlbruB|1TM8eM7xRbYrcaV1lrttD84UXUBgeY05wj|bc1qnsgGMVOIB1MFXTuoIoWHkCYSayAhkMtZkRbdFt,bc1qEiWiymdL0FAUwvTyd064tbzH4eRdTMCwlGwReS,0.26152939|0.05018519|0.60829948,0.91951901,0.00049505,P2PKH,PY,False,Normal_P2P
2026-08-22 10:59:02,72.98.133.77,159.5.132.163,55546,18332,4e35807341d6724443800d3ae882f3139fdfad25c4129506cdd1bddfd58b4838,1JAUvvEJ0xFprjhFLqtK6hg5FAtpeAVPcZ,3PoLe98cOB4FW3ocnEcA8ihRorIDlvGqLM|3Ufisy68lC0LvVYOGcCIPsoORG2aJY4A35|bc1qjRqX9Q5eqbFCnSEqZ6t90MySESJNCjiA1xPUup|1aEiWU1DA29D3BI1Q3gw1xKa5F2j7cvabL|bc1qQ6w2vJ13jiqt6vnhs89tVlXJxfBIm6oeAu4DvO|3LRaAYzgWYGEcYOdZ8QJLZjriB9GLJJiJ6|1Wlrwewt1IlgfOdRHUGAq6e8qa2H6A9CMl|3N6QxFsDuxn15cx9K9qygag04PS4dyxxZ0|3bvbFwxCuHJZDRpfLEnjJKRujRVJ5y0KbC|3E4VtpOkgYKiOViElNIW6Wa4Hgq8pHVatn|1TlBNXzz3IzGU75cdwIO5RnhDx340qQ9U8|3HIdDM4XMSgrGGYvUNWhsAfKKpCc1zw04y|bc1qIsWPo2Qn5EAL3McPr5XoXgAlAq0MgOfxjGzSHd|3UmOfmQmAY63kFDsCZWBUoMXgVeR1I2vHP,16.10690717,1.20282384|2.01730411|1.49812835|1.07622402|0.17777102|0.91875824|0.98890657|0.81815034|0.72048872|0.2913774|0.48242548|0.26028382|0.22178444|5.42838562,0.0040952,P2WPKH,ZM,True,FanOut_Dispersal
2026-08-22 12:13:34,103.96.53.237,209.99.242.44,18332,8332,82f6a5dbff87da01f016e11ce370ae7eea2e1d53820cafa5b6ddd511cbdece9a,3Nb90AgSB3tjhMKSxLsFAXhO2I1A3zZyTt,3Pxj5eZffTYIKIuhvPU1S8LvJnOng0wVJY,0.03124887,0.02581197,0.0054369,P2PKH,SO,True,Fee_Spike
2026-08-22 12:37:52,146.104.171.247,201.134.189.152,18332,18332,98957537c0bc6457b4ba703e39890637b0aef74ecbec6dbf00b1f60efd687af7,18w3vWYRpI1ex3SfzkPaUX4JEJL7ZpdfZy,3C3MKzBFg9BaPwAAvmrJUKs7FClDsyAgGU,0.22521179,0.19644781,0.02876398,P2WPKH,LA,True,Fee_Spike
2026-08-22 13:55:05,111.143.135.85,50.105.127.67,61378,18332,c773d7e6116489cc4f39e151563e370a1569fa325f0727328b7f71dd46808ed3,3gQZ9GaoeET9tlErRQxg399NiAQ4pLne5f,bc1q391IaFaT1bpHroMU6WECgOSBK7tEfXqZUFiof2,0.11839307,0.11819809,0.00019498,P2WPKH,RW,False,Normal_P2P
2026-08-22 14:00:45,220.161.91.53,209.80.229.88,54131,8332,074281a062264c4ff491b96a36d7a2ec231a98639ecca40468b8f211fa265f6d,3f9HOCn2paJccbq4fKL9IpKwh8Y0lJCu6t|1poC42wCFKkRlJiivsV8jQvWEYSEJiPrOQ|1ikegCVStnS02GpXB80uCEC2DnWCqG0rqd,3RcC2pYUpPL04TcSwVCLtXFnO4mgMlX0U7,0.18677633|0.50303248|0.71114854,1.40068756,0.00026979,P2PKH,IL,False,Normal_P2P
2026-08-22 14:05:21,205.239.125.66,221.188.83.52,1080,18333,9f22d37e2b1c1d62bd854bc41abc8a0c9f9defd59274e3b87ad1271a21522b6c,bc1qeDRGoUhfzopn8gJB1cvPEP9KLtwpg77WayFrXD,bc1qh5PIFY19p2DHHegnYZ0OMPe5jf1xrFMkxZjWPP|bc1qk51NX9E4stFAVniNmPsoYFbnJUlsKgwSt9Saqs,23.90622579,0.09124047|23.81467337,0.00031195,P2WPKH,MH,True,Peel_Chain
2026-08-22 14:13:45,56.4.42.228,190.109.152.207,64637,8333,a0982d707881ea30270514c6255a7b98e8955eb26950ba91e008b816494cf538,3RiTOf7sc9HtGx0ylI8z9gu8sLpvZVyFvH|3FwWBTdV6G0Q7GQVn42Md6GN061mxZrGwv,1eRjOalwJNhuoz8hZppONtJIRR7aeS1S7P,0.49729733|0.64532446,1.1424606,0.00016119,P2SH,EG,False,Normal_P2P
2026-08-22 14:26:12,198.14.66.124,204.184.125.105,9050,8332,c98c5f9b78c9fdd5837d7d2fd62f93590a173d72ee5485c956146cba43225528,bc1qYssF2YOaGDBgh3dsYrYjIfo5NOlFeNZOINAxFA,3ntvBG2hdM0PYoELOfcgjOMITNw4OPxtn8,0.45515858,0.37971587,0.07544271,P2PKH,JP,True,Fee_Spike
2026-08-22 15:20:33,212.70.139.213,171.45.249.11,65375,8333,7c349ef021769010ed326f40e07d9daa3fc87957e64b42fdca360c5d33c54cf2,3CwQQuNh9LsJU5dmZLmeu7eI8YfrSqYUGu|1dk2FrXKcTSpQLTUy1tluhBUQ4VLSUpQ6x|bc1qjzLMtnM0igl3okNecnTz4vYJUrz6HQ3OdoR5tI,bc1qyaEotx0eravVh2n0CSJubDOCmH4sbB3gyCyKos,0.57184948|0.04101581|0.6570777,1.2695744,0.00036859,P2WPKH,BG,False,Normal_P2P
2026-08-22 15:35:41,161.138.115.217,184.80.7.84,443,18333,455ba983c4531be421489026a22b3756be638077404741be7f1ff8d87687142b,bc1qYqJUm92IN6HMuS16E7tpnd9OhcljSoAZjaWYeW,bc1qmwpD0fGvE8n7CoQKYncVnOJudpWUD9frEaZJe3|bc1qys3iDNZRWwRqILglbaDKktnFVdgdFmiPZpG3Qx,39.52137809,0.17418313|39.34680295,0.00039201,P2WPKH,TJ,True,Peel_Chain
2026-08-22 16:16:31,43.44.223.136,203.121.43.238,49725,8332,dcb8046a1193589d2c9416506f006d82f5167aae0c7618a22b685fbd2701a710,bc1qzQwLerbCmflFqQMh0gO1XuUhl0grI8MsgIpSM1|3TviNhZP3BXUiYq2J6iaKCImEqDiddCCYU,11km2dkZIneMnDlODfEGtLf68n17z4dWCm,0.00927589|0.02191148,0.03086957,0.0003178,P2WPKH,EC,False,Normal_P2P
2026-08-22 16:42:13,160.199.3.30,198.57.186.213,9150,8333,4462bd3dbd0728637aebcaacbb056c49511a24322e92a7400ae3714bfc6676b4,bc1qjBrAcVkLwnRu2u2HnrQZYtOW971VUNbbgjqtJS|bc1qF8NJnjGnV3uVSTYqmPc07agcLSSoQBrwuY7rBv|1BFmO2HXIDfZYijTZiUCgj3rxb1f8zAS4X|3l34E4ikPKmh58lrau5QfJ0S67DIkhv8Qh|1FOZLOcnbWlDXI7ePntOqcrAb233rDCnaH|bc1qOprBM9wbBbPCkxjs4bEmt8EpKQAPWw8cX8XFEp|bc1qOHfMsBCiOaBQMJeCbFamdKh5jC5Ego9LsQbXR3|bc1qJkumVaxJtTow1NoguhU2bDch3dk6QLzDzTikF3|bc1qshBSnasd8C0PRKyXHhG1JUVo5MEHNGw2mK0V59|3iYDJVZXQOGpf4RxdcegKt1XntByd51XG8|bc1qwNJQTJwecRpFiqoHS60ZFeb80a6FIyJQy9iPpN|30gyYyHLqnoYQus1MsfxZKCxfb8ohyiwOT|bc1qt7tNhnjlnLHJzNeYtQLCsPloFNkDaC2ICaNiv9,1MEwjvc2jXnlcK1Gjq52EYhkRxyfyNi90a|3xi2aavPLumqyjdQKx5emwv5ZNjqhJkNFj|1LQSRKLXnhiI7a5A97NJVqtcYMKsfxrVmJ|1Othnk0JXyXZePTkcUBGKoep7HhossT2eX|1jFNYxqRnIOYNScZT134ZhA2D09pfIlg22|bc1qOHlKA1N4WiQVEJfTZ1o8t5l9wfzAVcQZ5j5DTn|39jWrytImkRpLgjpQIT1jB6bHL0xys5Gcw|1eVHvmHyFdWh7eOXStceANFcLmH6OlTCxF|1UZB4oPuyJWXAUFGPOnCx9nlVJsHKNaAAG|3YJ8SQUUVQmzgm2Q4LqvXOfUaqU2jkWeKx|3Gw2SCYSfdGmrNvpKmziJiwUN7irJbfFZm|bc1qKrA1T5Rx16smzhGmaevsalOiOqADmqrbyrBQTb|bc1q6ijknYrDjKHTlbPbxqry3QmPgdaYfrKqTdU1Rx|14D9wozEsVNlEg8Wegixaqw2Nurwb3e8uM,1.04456296|1.04950563|1.02359871|1.01281475|1.00859001|1.0470571|1.03953865|1.00657468|1.04569881|1.02236536|1.03524945|1.01857345|1.01186414,1|1|1|1|1|1|1|1|1|1|1|1|1|0.36402475,0.00196895,P2WPKH,AO,True,CoinJoin_Mixer
2026-08-22 16:51:57,207.8.43.139,148.205.8.57,9050,18333,406e2c0c4080134251b0d10905981fdd675977dda1e7d3a82b5b47db59854b5f,1YPvcaIVvS6rzTDtZHe9PLDRuMztSUbdvb,1m2eGEEBGO393lnFrSMDXXcp9TPdYsfOpO,0.20473016,0.18209203,0.02263813,P2WPKH,GH,True,Fee_Spike
2026-08-22 17:40:22,182.164.247.157,67.134.42.229,443,18332,30d96ce0982ed65dc7b6fe56b7cec114cfc4b08f78df77aed164968d758d2192,bc1qg4vnbwtGZb8K8zFsIYd3ISFx35b3GABcn00w0M|1j7HrBtKnCYr8VlCDYp9ee6iJVTm6bViib|1Nymtlpqk0QfudfyxmhwPnZFrxqoYJ3e5Y|3nPMCnely88DEuWibOrFeMmOhEgbjW3O8X|1dNLwvKmqzESqoy8XDTRWVYlDNTu5UfltN|1GRiGHfgnaMOQWaHBDtXqAUNeJMmhCLPpl|bc1qIzvqTLJ3pxaQ0ChaS8WX8yF9M8y50U99nbD6lo|1DR87xP37stq3TxYebYfTirBQn6JMA8Ps9|1gM7E6aNwSG0vFipdznwdil5OkNRSyZNO5|bc1qOss20vPy5kX3GRnTFlANzo6b9rtt7o70fsJUA2|bc1qDgg0D725ISWjqHxppoBBc0s2YAsHnWchDcn4OX|bc1qP83rx9QQLI1KcuSfBRVPeKAebsxodFBCR8me8e|1rEcxQs7Gszel4QZ5SbSsXcv1gVAGEg3em,3vvyPO5zwuq0smTZHa1lbOVlDJnuWg5yMS|bc1qSpXYr13TDU3kFJ2iZC6XkNBlk6ez8HyfKjl3Yz|bc1qBWQSQONRorlIdm0pc2fi6RheARWmMhcx60lsQR|3NvTrCWI2cB6aHqyYszg8B2ls3NXKZBF64|3VjjpkyTrWOWJ2LgSKF2c78v5PZXqgzBiA|bc1qiX7wr3ghCIdg9DIMxqTEsXk722HqDYlYrUGqmW|bc1q91Xd9MC9pcVdbi1IMwZR62kKkEOy9xDt4y4hwD|1r6cLCXPPukNMD29l8ITfUH1La3IPtM7Ud|bc1q66ihEN2ln8g6DJZdOszjI4YdryqxDlfRHaazKr|bc1q4V6nbC3C974DfUXUtE204lXkNBI11K5SYK8HwE|1AwtiKdYSW9OsYnyVDK1XTJH8xiMmRfHf6|1mo0N9UQj60M09w3gdke4kQSJjn3mFGeas|1AUhcr6d7Sk0d011KMe9XwnmSnhMGyDLGG|3qBCdcGZ5enMTYIAh0lInHimfp4OT7WFHE,1.0507108|1.0359485|1.01117955|1.02658576|1.03033499|1.02617906|1.01209401|1.03332378|1.00299389|1.02303598|1.01923821|1.03290022|1.04064327,1|1|1|1|1|1|1|1|1|1|1|1|1|0.34349082,0.0016772,P2WPKH,AZ,True,CoinJoin_Mixer
2026-08-22 18:49:36,169.211.134.78,151.212.150.42,53986,18333,dbdd2ab7b728267df6679b75037aa87a86d6668a8dc6adeb754b65397a680fa4,34hxOTyVy627tVR2Yy48oXTZdxSY8r0V69,bc1qQtq32hQbngJZ9y7a4e0wXsWt3z9QdwBsxqsaph,1.88401877,1.88372105,0.00029772,P2SH,SL,False,Normal_P2P
2026-08-22 20:03:14,155.75.95.46,148.230.10.72,60372,18333,15a6f05efcf9130acd51a528857bb01afa0476df891d5839243e14dafd875638,1bUWInXYmUd3SXsEqyZr0zc2QVEuSLP1gc|3TFGpiUE8WfCqPC4YdFgk2foyD9WVmX6bo,bc1qTXmAZfHIgVDbV5W2idg3M1CySBtUqM3VyIFI5v,0.4189797|0.69221371,1.11090434,0.00028907,P2PKH,ML,False,Normal_P2P
2026-08-22 20:57:16,161.114.93.44,25.188.33.15,50763,8332,ef2b6f991c59355a768d31355dd4cd34470b50db5796497ba87ced2cf5f061bf,bc1qsHshKWbM3HOUi0XQlTIbArdQL6zk7sxBaMbNSN,bc1qImcZWf5h4uTxQ10GI4oUw6L5a3Pm3j1qwN0cSW|1t90cLdfs6Z0aVkWH4aAHklCYLcIyEEZXH|3RaFCcur72v1ZW5TbFfuQJEKWIvbl0T29W|3WP4H54Rg5hshOyF0IDMSgIck3VLMblqrr|1MAtI3JnyrRSLPRFsZeHSrpekRBzxGm18K|11S2c6Lx5b8fMDkRW4WSCcYOo4GFbSJhUu|3921jgNIBj6FAUNH5VCQDy1vTcJImoRgUu|3yV289lT8Zeqjt6fBb6C0KxopoY9Vohz85|3nUAUsNBiKHbmRfPwQ4EyZ7A9AuSzTiEDd,5.92264391,1.27906389|0.3917132|0.85479003|0.66983213|0.2334119|0.13229308|0.05542664|0.28731886|2.01705803,0.00173615,P2WPKH,MC,True,FanOut_Dispersal
2026-08-22 21:48:12,114.95.215.47,214.86.222.166,8332,8332,da95f0e681f4f63ac8670d81e04a3330aa05a07d5ecc451ac43391d03516cb8c,1BinanceHotXyz,32muIpqFzBD4n03zYLUjVdhhZbOZnDGIlE,259.08636077,259.08585421,0.00050656,P2WPKH,PH,False,Whitelisted_Institutional
2026-08-22 22:05:27,158.15.144.42,218.32.226.168,65398,18332,585d1c861b36ac8756a7853cd45831313a461d1394db927aba3da887e103b546,1aV1FZ8M64V7Bd5IYzHWilApCugP8K48Nw|1qOtYg3PCUP4k3vS1K5oOyI9Xg361Jxpum,3IkNKRdIfgXANfzIIthSeYJtrDyBEzKFAL,0.76292078|1.21230699,1.97512955,9.822e-05,P2WPKH,MW,False,Normal_P2P
2026-08-22 22:08:32,47.100.188.114,223.174.238.63,18333,8333,db9d63f4a7f87fca9ebd8eee7a8f2c129fc05c8f157b217939743c4d2a5b15ee,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLsy,3HCNGkbJT7jTQ1Akq7x3BPHwtOZV3wKGr6,220.24333955,220.24298689,0.00035266,P2WPKH,LI,False,Whitelisted_Institutional
2026-08-22 22:55:18,2.242.107.69,8.181.77.55,3128,8332,e0d36b57438e8da872d8736d6b863db9977d6be4c266df4a480af151af5f6872,bc1qIaEnqEmi12qqqhUotnbzXzyR1OL75JkH16FV2U|3gRZVH3iEC3b8X79WU0YWVcsmFGeEHBU7n|1nrDapoaa46vFNzbHyvW85e01ofcOBiqrb|bc1qQQ0qJjxW0NdDMgNiUHCKTDU81JmleEsirq3Onz|1HMcsGgxdaHBOd5WbuXyXSewzHbvDtdEi7|bc1q7bCMfUcBjgHxcF2OElbZt5VUX9gkY7Dappd8ZV|315iwfyil4qf74PbqTB02xbPAMtnizOLsI|bc1qi6ZwHgcgJg7H5fXHzUrLHzDA28PhC94FqCbUBO|18gcs0iBczTV5V6mLThmuoHFq6cjn7zrlS|1k9mTQU1wu2VabIxXU9CKLaGVJfpzaJ1fJ|bc1qMYiE5UKGVTTMyHTs9661HDppd5Y8FQphgZ7ff2|3fLORuiJXjbNXPemVrzBxJLr3qzBSfIqNa|1RHfF5OFKV8j3iGFequio4Nlt6n9bsjfV6,bc1qRghzekNuIr1y2dLnqzdhpiff24m4J9Mefb46Sa|bc1qAUnY34UtS8sliB90sZbMuaEUMmTEjoIAEzk6UU|1ZPlCayzY55W71re522zHF0WsCejdmaz5X|3FDsjo1YttzTxjgfXApTwwJk8OrrYVgSEm|bc1qejp1AtuKr2FleGKAbzqVvggcfYxmUfTpbRdL6A|1EgT2x9mdRgBZM4dfr6n4DhgQUKCOzWgNy|1V6QMUdFgO0NYuwahmBnGRb5IPZGaiDVSD|3gbQgM8j3P2K9pEhmvoBz13aXHPSwv1FaO|bc1q1mVnyl8hKWxPxvCyDyBQeMhJ85R66fdhzsjeDa|1w87OV3j0RRM1Jr1Fna4TLYYtojweDwYIy|3zXo1MutfabhV4AVjFYW1hDItV1iV44ugo|3VEgwj0NVYCoxjWAT9VACiwBbmZCwXUD9U|3Pdgt8GW3ses0RPxkkqUQyjBIZ9BAiB3Qi|1zPbq4GyQkRWWqvbGZVDJU7u0ApalOtBTF,0.13740343|0.14900038|0.11299355|0.1296655|0.147911|0.12610801|0.1366793|0.12033809|0.10893314|0.14655221|0.12392013|0.12748304|0.12607349,0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.39127177,0.0017895,P2WPKH,AR,True,CoinJoin_Mixer
