timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type,chain_id,chain_hop,remaining_balance,change_address,peel_amount,peel_destination_type
2026-08-19 05:48:20,79.138.216.36,51.77.33.113,4444,18332,0149322bf1ff924bf711ea00d916640aed9bb3aef28ced71627afeb021ae87de,1tLnx0zSygntUVbKWDWa92e1Y1fH4Ix4YL|bc1qJJlyWx2uJPTKZJGfAOeaat6LmkZ7ISW6wE4gAj|bc1qnYemJkiI6VqP6ZDP6DwIxSpaye46lz8icody9w|1AEfgIcNH3PiPNoQ05mlw2FESiAjhrPLIQ|bc1qL0gbKxgV1drbkeU0XahWW63VpUY02RQEgcW0qI|3r2bzKYTZ4cZQCvAIQN4vOEi8eiMaMC1O4|1tlVHCUL2Xmf67EGNh9PxGKa77yLByhyiS|3AVtGq62KNWzOhwjEEQcdw57mSjjlmjZyc|bc1qtZZtydlw0vjM43uVlhq4bLZoPphShL25J43ogY|bc1qNe1YHWFq41QN2DVj2cj5AGonMJQUfgacQx1kz9|bc1qVUAnuFCr6vhnRF6iU9ZjtUhtueCGIlbcpuoTl7|1aqyA4RHH8sRZBSiMte0n4ILgWRyfODs3f|3nNhXf5wK1xsRt5nKLDYQwoprJBM0CfUUX|3osLwSRYSMTGf5FdS52hJjLnB4FEr17nhk,11tI5Brmht6T3nyCCSEabyz9Vya7xSk90h|1WNhK51F1HDWViqXLmasWN9AkV3y7cqvol|3Oq9GTJ9f7O8Xvjqh2UCQDRtS6Wp6fQTJ5|bc1q9IMx5kMEU5m0lQuEECGDwmWAmWfpKKnYI7OXlW|1lLaY0h1cengt7tlm8Eje9Lf1GyXxYZZRb|bc1q8OJf8DG5xMJCoC8KyclmlsPdFxJ834MDPUw4Bm|3ChQtMZCEMlZzYKFzIHNIUcUvLmvx81YZs|1649zqEkmE0O2Vvy2quBTxqKqBevMTrBpt|1SibwBkOIqZGy2Nq2oXvI6VDaonTxylShz|3sTc4Ybnm72fa2nYRZtcTiwoHNAmsyrAQ9|31Up074mWMqujd7JYe2bMBDHQKhsGKCJDG|11bfp3BOq6Gnv64PVQzlCT1DADDN4H66Lo|bc1qyfnglCwNGsPR74pzFa4F8EecXzNhbAccCmHOBT|bc1q8XoGVCA1OQasqildahC1FXWXpTfEGUFqqqcIJt|bc1qci6OymbL34w7v88bLKXrXdlC5bj8LnI5asmPGR,0.55033249|0.5491501|0.50318597|0.53222626|0.51975132|0.50178479|0.53648498|0.51830755|0.52227888|0.53216066|0.5041861|0.53795357|0.50932466|0.54237278,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.35896418,0.00053593,P2WPKH,US,True,CoinJoin_Mixer,,,,,,
2026-08-19 06:59:37,197.172.87.4,219.129.67.253,57594,8332,b342ddaafbaea3e38bf407311445ea8f9e521e5a26e908ff82ff372ab5a659dc,3YWfs8zfujFIu5gzsUNQKJBRLQAP98gv1y|1RGkj4KReD9ELYcWbPb0QUM4UAXBOQzbzy|1tzu9vixAXiSbxgX1ljG7srKG2n7eqWbrT,14Q7YUO5BYLBqgglc8G6Fe97NSkNVnV9sp,0.03958726|0.02874459|0.28514918,0.35341706,6.397e-05,P2PKH,SO,False,Normal_P2P,,,,,,
2026-08-19 07:30:45,32.225.253.211,131.222.184.192,51980,8333,fbc58392919ea1135dc3b541ed1dfe5352a232a1421db108cb86540c8f2bca2e,1ygtKTVbWhaqAC1Ad6o1IXdlcgrSLhxvb8|bc1q0rMMZnx84LMAhMc3GjVj0IRlxCuEiQuiNbeH4Z|3jzy1ZBz6VC4Fh0Fp7nEacRnMAI9vt6KWp,31NAeRU4aneSsdmIavmv4awHwlQt3slue4,0.28124448|0.10165089|0.61308451,0.99565192,0.00032796,P2PKH,MY,False,Normal_P2P,,,,,,
2026-08-19 09:43:42,121.172.208.169,42.35.205.13,53717,18332,eb40176bdcaf330d7f7b9806fe99da2ec4022574195e434002de12eb56a33145,3w8ZzwdZEbT1WzkqoHOq6ufKUQLZKidz9g|1nEhr7EftoTz6zZRNmlX1IG6zxGuUeT0r3|bc1qhJymVccAO8OjoWaXxsGI6wKP5fB0IKfTJQIM6h,10mMIkCTA7OxzNyxVlK5I8kOt3sAtUxcRV,0.0195848|0.00270259|0.08873236,0.11075294,0.00026681,P2WPKH,BT,False,Normal_P2P,,,,,,
2026-08-19 14:35:33,126.36.91.175,196.12.91.75,18333,8333,e2af0e23ec00f47e8e95166f7a192b6943113a73932e6564da1272300b6c4f86,bc1qKrakenSweepXyz,bc1ql38RfzAHy9xPOruJaU5jvxYNSYLIXG7DeVYmRo,492.97370879,492.97287565,0.00083314,P2WPKH,LB,False,Whitelisted_Institutional,,,,,,
2026-08-19 15:46:14,59.123.114.233,158.141.185.226,59120,8333,e12abe1cc05c73640ec6c02201240d3d514adfc769470af8fb2fed3e5e851472,39w06K3rx0xvvBNrJFWacmMqYK9YaZ51pk|bc1qXm95n6ar8C0XlX1adPCrNcTxERxCkYsyBzs4ig|3XMFpE53RMTY1YFZuC3dyztqIwnpA0YBb0,14aMnvODELlF0x96V8HqtwOA440LSFD85E,0.46198522|0.54921362|0.82255788,1.83333042,0.0004263,P2SH,AZ,False,Normal_P2P,,,,,,
2026-08-19 16:27:31,125.74.157.41,136.91.167.249,60332,18332,8e456436376ca9f013a7f207601bd1e6366bd2a23d9de9077ca5ccdd3359a1a2,1v7VxSniQnYR7J2gtysoafPoJun8liPwZa|19etWLNsLYp0ddC4WKO2rIcMbveg40D9En|18H4BjWu9mzIQR9mTOhH9TFQmy5F21mE6K,3pSiNbzF7nwZyty2M6UR5xO5XyabqANbTg,0.31164751|0.03219652|0.36527905,0.70903654,8.654e-05,P2PKH,RU,False,Normal_P2P,,,,,,
2026-08-19 16:30:03,69.32.139.212,68.89.120.132,9050,8332,bc169e35217bcf42da346cef2aa03a29986c369068561a595d46ad7b181b1725,bc1q4zIMRr0ph64gc2DDVK9wBJBbEPvvfwkMP4g57m|bc1qtS6fLXa3zk0lrG4E4dotBAcUVCeIi8MTbx4xcP|bc1qxwF9ARivqlrfBPX413bhVpkeJofeSTv4eK78Nu|bc1qghRmUff6aXodetGDm9LlrP1dlakmiH8RRelt9k|bc1qZszNnpvoa3QrjdE3dUAP3B8PtV4RL7JTtwYwsE|bc1q9lKcvCC508C3CiUAbit9NyaXPkKlfyjubys7Io|3LEA0EPvg7RLiGEnE7NutMLLGvxQhJDbwp|3Q43N3DrvXR37WJ4RLYpI3t2xjtGC36Tey|1Xri0dpNuZDjqt9LHZO7LhTTmXrXAYaqib|bc1qNAwW9BxjBt6CmLrKubduDiZxbAulMVNuUcFSSE|1igkSfwwfveydzWRHfmjV1odQbNRDcV67i,3uUPbVEPRIcKmKaRKw3knH4UrIFjmLuuqh|3CB7PVmgyg5mVTsQnKsCOo30nbaZ1m6yu9|bc1qU5DKXP6egabdaraBT7gwO8TxrOschiC584hN7X|3kgSC2RqbIdQnyxcACka3O72SSmqP7lQY9|12ZA7Eo0cwLCDkOxIjTvkyCvsYUEHwAL2u|3OBHQ3v48ivNU0J8XZyZ29HGJpI6TQWEuZ|3IyOyJUQ9oNjRUS38XE4RtUsmN6lbsmZQe|36AwyRsymAKDMcEbtbR1xHgQMv8EbcE4DH|1pZNfxuLDuIRBMfQKPbFelrJXHSphGkC0c|bc1qugjZmEaWY4VclvQ0oBR4giT6IBwRbGRNgDrIAe|32PDFp5ibflmOHID8OKhcmsUyxFaGqGsYt|bc1qjVD9ekMzM6ZzUctylTxBZn4D6Fz2NoGEeLzIRW,0.54205092|0.51203556|0.5260541|0.52624886|0.50764418|0.5217959|0.53382731|0.52931962|0.54218051|0.50995039|0.5090117,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.25832817,0.00179088,P2WPKH,GW,True,CoinJoin_Mixer,,,,,,
2026-08-19 20:28:13,106.151.106.171,169.206.110.26,59777,8332,fcd8d1ffa13fca2685be6122cb0f08a61ad3241f77d05d8b6c77db9b2de442aa,3ay5rwvGmyCjIrJm7jTG8TS2FGgyQ63SGr|3Tbkn9gp6fZ5oBCk4R3c82NvlMXa6J9LBT|bc1q0cqwgvLT1kZIBrcgt8qQ14GEJvWu6LZihOCVcd,bc1qGPtDzoaM8KDNggt9JV3sC6xYCguWrzx7IZmBxo,0.29509343|0.22880713|0.27591755,0.79933202,0.00048609,P2PKH,SI,False,Normal_P2P,,,,,,
2026-08-19 23:07:11,53.66.134.209,163.248.126.54,4444,8332,9f945d9f0b5f0d334f915932aef318a81eca9828a238189e1d62a5b9b2e95380,bc1qP2SH1HH9saVguIdtsiZaXl54ENDZGW7Nr1UWhA,1nOgi5YllbQckpn8rEF2VRgDMjVKKMJGOF,0.056237,0.04614469,0.01009231,P2PKH,ME,True,Fee_Spike,,,,,,
2026-08-19 23:35:29,201.74.247.25,222.18.137.123,59855,8332,1299eab23b8886e63743d725300ca67a6d03a7ea50f6b91634aa7d836a8f9626,3WKtcjrT3fG7iuXNdR6M8a2s8Oin7lhCtF|3607jjyQMNagGBZWCt2lUIEmd53LoR4z1U,3kxN6R06tLe8cXE9s9upZtFqszDShQ3Bvp,0.00321778|0.22324646,0.22601003,0.00045421,P2SH,PA,False,Normal_P2P,,,,,,
2026-08-20 06:25:56,205.89.93.199,199.78.242.141,18333,8332,ff47c0a6cbc81b4d14dca7d8ee2607d0008052245fe48ca3bdae9d3d0fae931b,3I44MsQQs8LqCfoELyNZA3V1pGaQaNKHAD,3CoinbaseCold123,238.95444657,238.95422788,0.00021869,P2WPKH,VU,False,Whitelisted_Institutional,,,,,,
2026-08-20 06:34:47,164.248.158.59,157.59.84.81,53550,8332,e5f9bec39de927c78798e3676ecce06dcdd7a8c9d194f7af0d902c1485beb9dc,bc1qmUg4gyXIuR6gaO62ercqoMD8yhGIBcp4KgOjLJ,1kxYprGUe4WT8eYbL6U4xZeonuZL0qoiTO,1.97564133,1.97533266,0.00030867,P2PKH,FR,False,Normal_P2P,,,,,,
2026-08-20 07:02:11,58.162.152.91,205.206.53.14,18333,18332,80ecf5252b428f56daa770a51e94bf6748d1cc5e15ce8da109b7fe16ea9c27b8,1SUenJMsN8KReSuBoN7dMCEJiPFWxZs762,bc1qCfDMj1icShWgpFzzdlfEKg1VVJygRPXPaSNvR3,0.3259739,0.27934636,0.04662754,P2WPKH,MU,True,Fee_Spike,,,,,,
2026-08-20 11:44:52,20.136.154.96,157.36.43.122,51836,18333,3783d4b10312a49cd2bb5335b37d952fc0b7918bc817486f04ceba4eda0aca25,1D9yXWRCgB7A8BekxfqAHzQJcB5949ieTi,3hMBOb0UCgAmpJj0iEzfB0asv8hbgTFDpa,0.91858783,0.91825748,0.00033035,P2SH,SK,False,Normal_P2P,,,,,,
2026-08-20 12:04:25,191.35.50.171,89.202.83.79,60967,8332,de5e2507089ee5bd92e15ccaa7effa61366cb441d64e7cd65319b16869df8ac3,bc1qQTCdHvvyqUAxgAbknon4Sw5C3gh6IbOpDJbujW|1DbiCEk6NTQPI3EjWFjya1mU5xr97Ajoxg,17WKmjvJln8KMogL7Q7wfTuO7JWk6dIgRB,0.07713676|0.15998005,0.23680036,0.00031645,P2WPKH,UZ,False,Normal_P2P,,,,,,
2026-08-20 13:16:30,167.142.54.84,121.40.58.12,50568,18333,e948d50d6f04e9d86186c52e771e10ddb1a44fda98139bc525a75ee728de097d,3GtLI3YPU2dahhuFO2WlMa33ZxLkIN4QR5,3r0xlyFLtfUvPVmE1buLTtOpLYXKIOtQ8V,0.11076991,0.11066926,0.00010065,P2WPKH,US,False,Normal_P2P,,,,,,
2026-08-20 14:18:35,203.176.195.103,104.161.252.157,59449,8332,f8a260162a53b628ddaf1dac81bd118eed5c407e5dfce82c9c24ab26409967c4,10LLDcwKIwY40i0tTF4501JlFQQyoOPQC0|3UjdMBL1v92DAi2Oh0h2QNZqIxEYdNny7G|bc1qRhMChC5p7u7eMzHlFNyhjqza2fV16IXB0xDKqU,bc1qBu09LdqOpXQOektX8gu0Ml2NX6IQlhIh5383Kl,0.75733917|0.24274255|0.53336716,1.53313097,0.00031791,P2PKH,ET,False,Normal_P2P,,,,,,
2026-08-20 14:45:05,203.183.142.101,149.79.73.137,53961,18333,654fb7d2e1da470c45c4075d891ef7dbb2b0a5fe3915382cb9e67ed2197300c9,3uVZIAQ5W41E7xYa22xadv2SrvfoIrZUOS|1CbmGJUlnCT1AvPjrRe5e2ZgzIiYwRuNDH|bc1qOMWHzSz4LuzNqdLnexJKug7pU1Y8VLMaOIu1Fp,bc1qSTkUdYD2WOZ5b95IaeepzMeFW3SHRUDdgraOqR,0.53680291|0.04667046|0.69561205,1.27888994,0.00019548,P2SH,AL,False,Normal_P2P,,,,,,
2026-08-20 15:11:12,196.38.167.71,212.49.141.195,57295,8333,0f07d33cfd2c990c28e838d541d224984dcbde18d88f97ed536d750c988dbe27,bc1qtqC20cl1fXWT5YbhiAWE4VtpOkgYKiOViElNIW|1a4Hgq8pHVatnm2Fqjwt74yVcOuIbS4Jv2|1HuZ1dftnHQXuHIdDM4XMSgrGGYvUNWhsA,13OvgfaZ4ziyAIsWPo2Qn5EAL3McPr5XoX,0.4106273|0.05509745|0.45543173,0.92095806,0.00019842,P2PKH,DE,False,Normal_P2P,,,,,,
2026-08-20 15:22:42,52.254.14.10,210.5.223.188,65378,8333,ac90cc83d391de1d9e9094374cbb0cb4f1a7fb2e7b328e702e3c1fed087353c5,1ufS2qNT60fimxFcTXtwyNUY9uOjkctSwY|1czehnbqO4iwNmdEUzX8PnwwowIGjqnIBG|3Jc2SE7Z04aMThNaPap2wgYaz0vuKL7cyH,31EWSimrcododgcAIZg0xpKVXfsSZ8jyii,0.14983471|0.05368901|0.53626542,0.73961416,0.00017498,P2PKH,PL,False,Normal_P2P,,,,,,
2026-08-20 17:22:04,211.251.179.1,153.153.244.238,49625,18333,372711d6646e3cedd5706b39c52780c499a37abb65e9e322f6158e54fd3efea4,3IvSillXvZEejsgaoWY5G0bp853St7cOZJ,bc1qaTNIzNqU9ozlubeeh5FacaHihdoUcKJw9dJbAe,0.74879821,0.74865203,0.00014618,P2SH,MV,False,Normal_P2P,,,,,,
2026-08-20 19:06:34,154.123.221.56,163.226.69.251,55527,8333,d03c09f41eb169803d9a803d64fa098553810594cf385ed6082cacd76ef13c37,1Pjh08rbGTtkfW8UTR0hvxdYg7RbEInFBi|1fcSWgti6kD5WQJSEQgUAL9iab0CA6FXNK,bc1qR0Ohvg29IYFeo0eMKmVAg9w8fW2YXZ8AOBiwQ3,0.0336255|0.04082484,0.0740197,0.00043064,P2SH,DO,False,Normal_P2P,,,,,,
2026-08-20 19:35:51,170.20.0.47,208.48.76.248,60809,18332,f1f9e81b006f8c1ec4cb0948ec3c4fc6288d64857c4bcdb37f02cc2e349ab1e0,1OxMW7bmqJ5favoPN56viiMdmjcOC0IMTp,3Vbuz1J6EtiS33XADRK3Xh70u8QouREUU2|3FWNVpOJVzIdxuvb0beVBJLfYOas51j1RC|bc1qxD3yzdmApQnKyWxTpge7mwQfSUc2Z2s1C2kzip|3BtcM44LYqEVxqrorFuK0BCpZbUoyADb2b|3AvtBmftDmWdKWNc0TXxwFpsqp8XOAp741|16AbQ4V1cC1Jedpt9PZeLVFKyteHQtn7Wr|3eTDAfNOFPrCKyOWx2Raxiz8KbNeSRQalR|3ArbrDpHkjpvnfybEBpIZpTFkC1Zauqg5U|bc1qkSWDnwf4QUzt1Esm84ePawxq6ztYv66WwkhIu2|bc1qdJs2Xek98uY08gCUlH6gnH7f3VT97eqxqR8k4g|bc1q2JUpVdK5kFj4s9symf2wmddnlYsBHPgc9TwIPt|3z0AUs9sWUlKi61LvdtfMTgzgRxNQfdU0R,13.19165539,1.15750365|0.26635076|1.30243917|0.23448705|1.26159996|0.60496537|0.19786423|1.12138712|1.08555422|0.15165272|0.08189065|5.72142872,0.00453177,P2WPKH,KG,True,FanOut_Dispersal,,,,,,
2026-08-20 20:56:26,182.46.96.150,57.243.141.227,8332,18332,93c77751641006f93840493eb389ac8f90c0f32df53e6d21798c298700ef5642,3CoinbaseCold123,34MMUWHAt5bqvhbDAUCDh6xibUPlh9yVPe,83.40506948,83.40412359,0.00094589,P2WPKH,SG,False,Whitelisted_Institutional,,,,,,
2026-08-20 22:43:03,207.237.118.74,64.62.131.173,62756,8333,e998b320f079f290b1f658440c3cc9b270ceb6bb9d3eda5da25e42cb14d90e67,bc1qsQ5wXYRwnwFCKtaY9rgGNfsWLkMQmzkBw6IvXS,bc1qtlmGx4uajQbSCj4QW2HxJiFMqzdN9nrajo57gP,0.03614317,0.03606513,7.804e-05,P2PKH,KE,False,Normal_P2P,,,,,,
2026-08-20 23:54:16,76.249.62.97,19.124.180.152,62313,18333,414c9f3f57a29ede8cd0f1dec28cbd182c15d9e0e51354069699b1275e61591c,3BvwWMsoQK08BfyYml8Y8Ik2OHNmONZvV9|3ND7nWWGx1D80JpP8IsNBqvMqg62szlYux|3Cj1yVqtSwbDa3TawUrD1P4iDUIRwy1wpM,3nW1OdtDEBpTAArrJyQ50OAbarmTov9gcP,0.08865517|0.06089409|0.84421557,0.99338134,0.00038349,P2SH,DM,False,Normal_P2P,,,,,,
2026-08-21 01:21:43,146.112.79.121,222.135.108.180,18332,8333,8963f8850babc477ce0709e0b58e804013a0b8ce6c938468a865047019828975,bc1qc7oZRhCDktxzpsxAw6F3lQfPoFV11X1NqUQV5K,bc1qjJUuJSqZ84Js3JtvVH3o8JNrTXEb7UDPPDX0Dm,0.33403895,0.27211771,0.06192124,P2PKH,HT,True,Fee_Spike,,,,,,
2026-08-21 01:37:25,2.242.107.69,8.181.77.55,9050,18333,e0d36b57438e8da872d8736d6b863db9977d6be4c266df4a480af151af5f6872,3CV0uajvaE9tiyrCpKMPJWnnufaWJN30cp|bc1qVH4Fpj3fyni5rQ75CU9I8B11fKKAkc7oP2X2iw|bc1qlp83Rh4hX0nUalRkOLOe4GhJEawfggBHuIT2JC|3kQxGRUV4DVR1e8Lj4DkFu21O9iSDalnsh|1i6dfr9OT51Ue87JSRPTThN8rSj0iBw5Rg|3ScWifucpmQZvXoZCw3fHiebkLz2QUDxL1|1K7n6bp7HrMyjf16Aadz28z8y72coyjJXw|1srVpOBA8QLlnzaOxCiki2hsjnziZvORqj|bc1qFF2cT6KQgMzNS4SOJxnIX3S7rC73Pwop66cQeR|30GzxSwCT4IquCK3XqV3N6wowD1y5KF7dm|3hkrbRau0M6FYlyiWxxsBg5a1roWKhlhYd|bc1q7OKp36YsttSdJnVo7QbHQh6Y5ihwIf5rjw8r3A|bc1qXq0OQdENkOYbGX2YnBCJyulDg4OcVRYY5d5wOO|1c5DQTelC0mALoJXVnyXREkchxvRGy4bNJ|bc1q1WvS7v3OnokNVBRlGLawDQ3ZWnoAF8Dfd8clLW|1VYZmcahyv0ZI3II7R7EXN5VHqymBqi878,1ikSbgLpjIPTjY9NlTvdl39uxdyZNS1p1h|1qQEgoEt16VOuaOnxydWPoZDwdTXctJX6O|3f8qeVPuqJPJx9KBEXdXYbk8Pe1EiPjemp|bc1qA6zGOzJGnkEEeLViOPb7R7HDHv066Q3RthfVul|bc1qPWNlhche0WEx9IC5DSaAIytPAyJK52fYxvQc1c|3ptnmKxqAlCe2JwJxtdwCawgGCPAoetrG0|bc1qVLvrOp8U26snRWXshJLpLZ6qJrJqzbVZRknKFh|bc1qD59PHVG1qpga3JiQhDcu3GlNWwDK1hpcrAs5jL|bc1qdb32gWm1uywRyuuQDa68eJneRIlRyne5Icm3lz|bc1qTcptsqmgsPSzTPOWHbI36tRi1xKd2OO8BrClcm|3doXZ6kYLrylUTUVmi9Moiiy9n2onpDeQP|3WwYBAWLvYpUkNne44TIqEonS6ihse8KT9|1fS7PidxB2zZOHT7ZDNEZzMZ6lqxNo2BWD|1v2djLXKQxVrpFT6EMBVelifcG7cR8IYUd|1CdZscNnjg8MRlt2VEkiEypnCkwrixxtYK|bc1qx74TaHm8sB4bFGFJuqbk1MxFvL2lQEM4yNm6Lt|bc1qre57VnjtURyBCSjzZSP7cxuqFOIgmgOVcqH0Rj,0.52406719|0.52630441|0.51752844|0.51025633|0.54659239|0.52969671|0.50276132|0.50584913|0.52147102|0.52849612|0.50884824|0.53152675|0.50326308|0.5199774|0.53743327|0.50962774,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.32279753,0.00090201,P2WPKH,AR,True,CoinJoin_Mixer,,,,,,
2026-08-21 05:01:46,211.205.76.197,15.38.182.253,55246,18332,287708b5ca33735ee2837b74e5550b8168cc6fef69999b697b73f2c2e9e4d013,bc1qnhVk2lyx2efM9zaqujzIh6eYsBKaipEg6RWh6w,1hlYYmsMVNuS7m8fi6TOr9mYXGx3CbeHH0,0.26113118,0.26087588,0.0002553,P2SH,LU,False,Normal_P2P,,,,,,
2026-08-21 07:02:00,132.142.204.115,170.122.177.7,52684,8333,c82bced8e9d570134c0d8dcdc012640b7540d3d093e32cc076e5164f7bdca70e,10QUjG1cvTr2ROOTKO6PaUMUYcsif05uej,bc1qPIDvk1EdHnM4XrCPgi71b9Mw2aJDgsaMHBy2qt,0.15065571,0.15016844,0.00048727,P2PKH,MU,False,Normal_P2P,,,,,,
2026-08-21 07:33:34,199.73.221.105,57.176.83.114,8332,8332,2f814bfd277fb22fb5d6ca4de57c69a4f62da053d51eea71f3b0b2d6b17b7200,bc1qF2PoolReward,bc1qg8jsB7JEpgw0bvQB0p2gIQQNqzQlsu5oMIaDib,212.73138559,212.73111499,0.0002706,P2WPKH,BD,False,Whitelisted_Institutional,,,,,,
2026-08-21 07:38:45,100.203.101.123,64.29.116.245,60383,18333,fe224019e5d9d86d481a2a088eed9217eeeea756e1efe623ada7afccbc64387a,3VIdJykk9tI2RWnUXeTewisFP8eqV6Ll5z,146V3gwlOsuFAyYJ55qyRhahbsujs06zN0,1.88027486,1.88012666,0.0001482,P2WPKH,TO,False,Normal_P2P,,,,,,
2026-08-21 08:12:42,100.4.244.237,157.117.155.181,4444,8333,3aa87e054416001cf1ae2334ed5fab6de3c6bb7237285ef266013185d32efc15,1d2AbQkaa6UHly2aNulpGoS5IkzYkWVdBH|3kCBpo09m2LxW7nD3fuhNHYZyygAsWaejF|1mnLgHF8vlTTdDRV6b7DxOANwKa3HgOqVM|3L7h4RvKJHpQvETbSTRxRYHVLvZiBtFJ7v|1LPMaBsi1bqDVzK9dBMEIIKtQpvMJzeFXX|3gCrC6vyKYgxWHqtXkNX2ukZ9kiCyrLd0l|bc1qZwgnIHI2XusYIMTq09Iz1a5BwaacvyQg3Wwm46|3sIVlBH09AJFDSbhDzNchUA3ho4s8iKcEP|3I5YxsciWh4LBDtAl6lLunNOBbEDyHQuLL|3k0YHtEfiuvgR1Kaphlf15WoWi8EAqNTMI|bc1qPIkKsQvStz8uwfeud0ctfBtDVNwiBGUTgWCwsX|bc1qCq0LcoFbmGA2emZGLl6FF3YIvkHmrIlQthQzZn|3TDXFgJgADs1ETBxkYKetnyKJ3NA8vLJWQ|1cKvob4ZQvffKPsrOyTFGM60MCwk4wWENJ|bc1qhGgKleUCHOPNeiGlL13C5UG4qugq5AVj98glnb|bc1qFU0hfp9EHr4J3bXO10J0ZBJwj15KnWfZtFUUCU|bc1qthyUhJWep1hJDi1vpAJQuHgFhrdinCy45XGmUi|3eQFLJmpMRMH880Aw7BpO1YoElv2gryQci,bc1q4DlbjK9OzvpkfYpYQe3MR7u3u2NsZcxhlIaEnq|3AA5FgNPCGJKX5JJcEqU41MQakFVrMCqt7|11oZuUC0hqmNAIIhgxZqSZm6KV3FmDOwFT|1zVBZfSLMg6lZ28lhiqkcqOk13LSwCaUed|bc1qEKRgnq9oIeMSt75ir7bTIjyp5zlx90XlaZRPkg|bc1qZdlxAQnDjyRk5jcKWo3ziJm7KaCLbfpuX7bCMf|1OkfmYJUDeyihXp1SrzgEJH9eZCsz8ins1|1liOavnKUiT6TKsZXDlMmlNvf5DeCYSb8i|3ZwHgcgJg7H5fXHzUrLHzDA28PhC94FqCb|bc1qoYIfJJEMJfsdJTGZ38y7MZW8rqBB6FhJGtAj1k|1mTQU1wu2VabIxXU9CKLaGVJfpzaJ1fJTj|1iE5UKGVTTMyHTs9661HDppd5Y8FQphgZ7|15GffLORuiJXjbNXPemVrzBxJLr3qzBSfI|32SYRHfF5OFKV8j3iGFequio4Nlt6n9bsj|19IiRghzekNuIr1y2dLnqzdhpiff24m4J9|bc1qAvhOqHxEAUnY34UtS8sliB90sZbMuaEUMmTEjo|bc1q7f9HktgQZPlCayzY55W71re522zHF0WsCejdma|38gFFDsjo1YttzTxjgfXApTwwJk8OrrYVg|3z1b0Y9lj2tOrXl1hytUGa6EgT2x9mdRgB,5.02944957|5.00659625|5.009852|5.01486597|5.04466272|5.02368386|5.0176906|5.01919197|5.03141238|5.01674868|5.04550831|5.02729299|5.0114209|5.00583504|5.02798521|5.03140881|5.02323017|5.00379793,5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|0.38897219,0.00166117,P2WPKH,GT,True,CoinJoin_Mixer,,,,,,
2026-08-21 09:19:27,123.111.185.102,141.191.56.43,8333,8332,05452419fcc1c3a966be76921d25f0a267adfd217a296bfe67c3b372bb30e223,bc1qKrakenSweepXyz,1mpNJjX9M55WcRE0u5wWuiQJrz30RdruFx,406.82552782,406.82542023,0.00010759,P2WPKH,GB,False,Whitelisted_Institutional,,,,,,
